codigo_inep,ano,n_redacoes,media_c1,media_c2,media_c3,media_c4,media_c5
60002336,2024,7,134.29,162.86,131.43,154.29,128.57
60002339,2024,2,130.0,150.0,120.0,140.0,140.0
60002341,2024,3,113.33,120.0,100.0,126.67,100.0
60002343,2024,1,100.0,120.0,80.0,80.0,80.0
60002344,2024,1,80.0,120.0,120.0,100.0,0.0
60002351,2024,4,85.0,80.0,55.0,90.0,15.0
60002353,2024,3,93.33,120.0,80.0,86.67,73.33
60002356,2024,5,128.0,164.0,112.0,136.0,160.0
60002365,2024,7,137.14,165.71,137.14,157.14,128.57
60002397,2024,8,115.0,122.5,85.0,112.5,70.0
60002420,2024,4,120.0,120.0,110.0,105.0,80.0
60002424,2024,1,80.0,100.0,80.0,100.0,0.0
60002430,2024,4,125.0,170.0,115.0,145.0,150.0
60002436,2024,1,80.0,40.0,80.0,40.0,120.0
60002439,2024,2,100.0,120.0,100.0,100.0,50.0
60002450,2024,1,80.0,120.0,100.0,120.0,40.0
60002454,2024,5,116.0,152.0,104.0,128.0,100.0
60002477,2024,5,112.0,128.0,116.0,128.0,84.0
60002491,2024,5,116.0,168.0,136.0,140.0,124.0
60002494,2024,1,120.0,120.0,120.0,120.0,100.0
60002496,2024,8,125.0,152.5,122.5,140.0,122.5
60002504,2024,1,100.0,120.0,100.0,100.0,100.0
60002506,2024,3,113.33,120.0,86.67,93.33,40.0
60002509,2024,3,113.33,133.33,120.0,133.33,100.0
60002516,2024,5,96.0,112.0,84.0,112.0,80.0
60002561,2024,8,125.0,157.5,110.0,135.0,115.0
60002565,2024,1,100.0,120.0,80.0,120.0,80.0
60002573,2024,1,140.0,180.0,120.0,120.0,140.0
60002579,2024,6,103.33,133.33,96.67,110.0,43.33
60002585,2024,3,113.33,146.67,113.33,140.0,113.33
60002597,2024,1,80.0,100.0,80.0,80.0,0.0
60002602,2024,3,93.33,120.0,86.67,106.67,73.33
60002606,2024,3,140.0,146.67,120.0,140.0,140.0
60002608,2024,1,100.0,120.0,80.0,80.0,60.0
60002610,2024,1,80.0,120.0,80.0,80.0,0.0
60002618,2024,3,120.0,140.0,126.67,133.33,106.67
60002621,2024,3,73.33,86.67,60.0,93.33,46.67
60002624,2024,7,142.86,174.29,145.71,165.71,125.71
60002632,2024,1,120.0,100.0,80.0,80.0,0.0
60002642,2024,4,120.0,130.0,105.0,130.0,65.0
60002652,2024,8,135.0,155.0,137.5,160.0,142.5
60002663,2024,9,160.0,180.0,162.22,171.11,184.44
60002666,2024,7,111.43,145.71,120.0,137.14,134.29
60002673,2024,1,80.0,120.0,120.0,120.0,40.0
60002698,2024,9,131.11,153.33,131.11,142.22,133.33
60002719,2024,4,120.0,125.0,110.0,115.0,80.0
60002726,2024,6,146.67,170.0,140.0,153.33,166.67
60002763,2024,3,106.67,126.67,106.67,106.67,80.0
60002811,2024,3,106.67,126.67,106.67,106.67,86.67
60002814,2024,1,140.0,200.0,120.0,120.0,200.0
60002815,2024,2,120.0,150.0,120.0,140.0,140.0
60002816,2024,7,128.57,137.14,108.57,134.29,111.43
60002873,2024,2,110.0,130.0,90.0,90.0,90.0
60002882,2024,1,120.0,120.0,120.0,120.0,60.0
60002883,2024,2,130.0,150.0,90.0,120.0,50.0
60002885,2024,2,120.0,170.0,140.0,160.0,170.0
60002886,2024,1,100.0,140.0,120.0,100.0,0.0
60002888,2024,1,100.0,80.0,60.0,80.0,40.0
60002890,2024,1,120.0,120.0,100.0,140.0,80.0
60002891,2024,2,120.0,140.0,110.0,110.0,30.0
60002894,2024,2,90.0,100.0,80.0,90.0,70.0
60002904,2024,1,160.0,180.0,140.0,180.0,200.0
60002905,2024,1,120.0,160.0,120.0,140.0,140.0
60002928,2024,4,100.0,105.0,80.0,95.0,75.0
60002937,2024,1,100.0,160.0,120.0,100.0,60.0
60002953,2024,8,130.0,142.5,127.5,137.5,145.0
60003002,2024,2,150.0,180.0,170.0,170.0,140.0
60003012,2024,9,128.89,168.89,137.78,157.78,157.78
60003019,2024,5,100.0,144.0,100.0,104.0,88.0
60003039,2024,5,140.0,184.0,140.0,164.0,176.0
60003050,2024,5,152.0,176.0,160.0,172.0,172.0
60003055,2024,1,100.0,140.0,120.0,120.0,100.0
60003056,2024,1,120.0,140.0,120.0,140.0,160.0
60003062,2024,9,142.22,191.11,164.44,188.89,188.89
60003084,2024,2,80.0,110.0,90.0,90.0,90.0
60003112,2024,3,113.33,140.0,106.67,113.33,53.33
60003125,2024,1,100.0,120.0,100.0,120.0,80.0
60003146,2024,5,120.0,124.0,108.0,120.0,68.0
60003157,2024,5,140.0,184.0,144.0,160.0,180.0
60003160,2024,2,70.0,100.0,80.0,80.0,30.0
60003161,2024,2,100.0,150.0,100.0,120.0,60.0
60003162,2024,1,60.0,80.0,60.0,40.0,40.0
60003165,2024,6,110.0,123.33,96.67,113.33,66.67
60003172,2024,1,100.0,100.0,80.0,120.0,80.0
60003178,2024,1,80.0,80.0,80.0,120.0,0.0
60003179,2024,6,96.67,126.67,83.33,106.67,43.33
60003203,2024,1,120.0,140.0,120.0,120.0,80.0
60003205,2024,4,155.0,190.0,155.0,170.0,170.0
60003208,2024,7,131.43,168.57,151.43,171.43,162.86
60003210,2024,1,100.0,140.0,80.0,160.0,140.0
60003215,2024,1,120.0,120.0,120.0,120.0,140.0
60003216,2024,4,105.0,135.0,100.0,120.0,90.0
60003222,2024,2,130.0,180.0,150.0,170.0,160.0
60003235,2024,3,80.0,100.0,66.67,86.67,80.0
60003237,2024,6,83.33,140.0,113.33,106.67,93.33
60003257,2024,6,126.67,140.0,123.33,136.67,120.0
60003269,2024,5,160.0,184.0,168.0,180.0,160.0
60003270,2024,1,120.0,160.0,120.0,140.0,120.0
60003291,2024,8,90.0,132.5,92.5,92.5,50.0
60003306,2024,4,125.0,155.0,115.0,120.0,85.0
60003307,2024,2,110.0,120.0,100.0,110.0,60.0
60003308,2024,3,106.67,113.33,100.0,100.0,86.67
60003309,2024,1,100.0,120.0,80.0,80.0,20.0
60003311,2024,5,120.0,156.0,108.0,112.0,104.0
60003316,2024,2,150.0,140.0,120.0,140.0,130.0
60003324,2024,2,130.0,180.0,160.0,160.0,150.0
60003326,2024,4,95.0,100.0,85.0,90.0,60.0
60003330,2024,2,110.0,100.0,60.0,120.0,60.0
60003333,2024,1,100.0,140.0,100.0,160.0,120.0
60003334,2024,1,100.0,120.0,120.0,140.0,140.0
60003340,2024,4,120.0,160.0,110.0,105.0,120.0
60003346,2024,7,128.57,182.86,140.0,160.0,165.71
60003348,2024,8,135.0,157.5,135.0,145.0,115.0
60003361,2024,4,100.0,120.0,75.0,95.0,70.0
60003363,2024,5,132.0,156.0,136.0,152.0,108.0
60003366,2024,1,80.0,120.0,60.0,100.0,80.0
60003368,2024,1,140.0,160.0,120.0,120.0,120.0
60003369,2024,3,126.67,160.0,133.33,146.67,133.33
60003370,2024,4,100.0,125.0,95.0,120.0,60.0
60003371,2024,2,110.0,160.0,60.0,120.0,140.0
60003372,2024,4,105.0,125.0,110.0,110.0,70.0
60003373,2024,3,133.33,140.0,100.0,126.67,93.33
60003374,2024,1,100.0,100.0,80.0,80.0,60.0
60003375,2024,1,160.0,200.0,160.0,160.0,180.0
60003377,2024,3,126.67,153.33,126.67,146.67,113.33
60003378,2024,1,100.0,180.0,120.0,120.0,140.0
60003379,2024,1,120.0,120.0,80.0,120.0,120.0
60003381,2024,1,100.0,140.0,80.0,100.0,60.0
60003382,2024,1,120.0,120.0,120.0,100.0,80.0
60003388,2024,4,125.0,145.0,125.0,130.0,85.0
60003389,2024,7,111.43,142.86,97.14,120.0,80.0
60003390,2024,4,100.0,100.0,100.0,120.0,70.0
60003391,2024,3,133.33,173.33,120.0,133.33,126.67
60003393,2024,6,96.67,120.0,93.33,110.0,66.67
60003394,2024,5,92.0,128.0,96.0,96.0,84.0
60003396,2024,2,110.0,130.0,110.0,110.0,50.0
60003397,2024,1,120.0,160.0,120.0,120.0,160.0
60003398,2024,4,135.0,185.0,140.0,155.0,170.0
60003399,2024,6,106.67,143.33,96.67,103.33,96.67
60003410,2024,4,105.0,150.0,130.0,120.0,105.0
60003422,2024,4,130.0,145.0,125.0,120.0,80.0
60003441,2024,1,120.0,200.0,120.0,120.0,160.0
60003442,2024,6,130.0,143.33,130.0,150.0,106.67
60003447,2024,2,90.0,150.0,110.0,110.0,120.0
60003453,2024,9,122.22,140.0,120.0,122.22,100.0
60003454,2024,1,120.0,140.0,120.0,120.0,0.0
60003457,2024,8,142.5,182.5,155.0,162.5,165.0
60003458,2024,6,116.67,126.67,103.33,116.67,93.33
60003466,2024,4,115.0,140.0,130.0,140.0,160.0
60003469,2024,9,140.0,160.0,137.78,153.33,157.78
60003470,2024,2,100.0,100.0,100.0,120.0,0.0
60003474,2024,5,128.0,136.0,104.0,136.0,96.0
60003478,2024,1,80.0,100.0,80.0,100.0,0.0
60003479,2024,4,130.0,150.0,105.0,125.0,115.0
60003483,2024,3,80.0,80.0,60.0,93.33,26.67
60003484,2024,4,110.0,120.0,110.0,120.0,100.0
60003493,2024,2,110.0,140.0,110.0,120.0,70.0
60003502,2024,5,116.0,152.0,124.0,120.0,88.0
60003512,2024,7,142.86,182.86,154.29,177.14,148.57
60003515,2024,6,113.33,160.0,110.0,130.0,103.33
60003522,2024,3,113.33,126.67,113.33,113.33,73.33
60003523,2024,6,113.33,123.33,106.67,126.67,93.33
60003525,2024,2,80.0,140.0,90.0,80.0,100.0
60003529,2024,1,120.0,120.0,100.0,120.0,80.0
60003532,2024,3,113.33,133.33,100.0,100.0,93.33
60003537,2024,5,112.0,116.0,80.0,92.0,40.0
60003538,2024,1,100.0,160.0,120.0,120.0,140.0
60003545,2024,1,100.0,120.0,80.0,80.0,80.0
60003555,2024,7,125.71,142.86,102.86,134.29,82.86
60003556,2024,5,88.0,124.0,84.0,100.0,72.0
60003558,2024,1,80.0,100.0,60.0,80.0,80.0
60003566,2024,1,100.0,160.0,120.0,120.0,120.0
60003568,2024,2,100.0,130.0,90.0,120.0,140.0
60003569,2024,3,100.0,120.0,86.67,100.0,86.67
60003573,2024,2,100.0,120.0,90.0,110.0,30.0
60003576,2024,3,106.67,133.33,86.67,113.33,80.0
60003577,2024,1,80.0,120.0,100.0,160.0,80.0
60003580,2024,1,100.0,120.0,100.0,120.0,120.0
60003581,2024,1,120.0,120.0,100.0,140.0,160.0
60003582,2024,2,110.0,150.0,110.0,110.0,90.0
60003585,2024,1,160.0,200.0,180.0,180.0,180.0
60003586,2024,2,120.0,150.0,110.0,120.0,90.0
60003587,2024,3,106.67,133.33,93.33,120.0,66.67
60003588,2024,1,120.0,160.0,120.0,180.0,180.0
60003597,2024,3,86.67,113.33,93.33,100.0,73.33
60003600,2024,7,105.71,134.29,114.29,111.43,77.14
60003610,2024,3,86.67,133.33,100.0,93.33,66.67
60003611,2024,5,112.0,104.0,84.0,92.0,32.0
60003613,2024,1,100.0,120.0,60.0,80.0,80.0
60003614,2024,2,90.0,120.0,80.0,90.0,40.0
60003615,2024,1,40.0,60.0,80.0,60.0,0.0
60003617,2024,3,80.0,113.33,80.0,106.67,66.67
60003625,2024,1,80.0,120.0,40.0,40.0,0.0
60003638,2024,2,130.0,170.0,140.0,120.0,120.0
60003640,2024,4,105.0,100.0,70.0,90.0,60.0
60003641,2024,1,120.0,120.0,80.0,120.0,120.0
60003644,2024,2,130.0,120.0,110.0,120.0,50.0
60003646,2024,4,125.0,155.0,150.0,140.0,135.0
60003647,2024,3,80.0,93.33,80.0,86.67,86.67
60003649,2024,6,126.67,150.0,126.67,130.0,120.0
60003652,2024,6,146.67,193.33,153.33,176.67,176.67
60003654,2024,6,113.33,140.0,110.0,136.67,120.0
60003678,2024,7,140.0,177.14,154.29,165.71,180.0
60003699,2024,2,120.0,160.0,120.0,110.0,80.0
60003712,2024,5,144.0,136.0,120.0,140.0,84.0
60003735,2024,5,124.0,152.0,116.0,136.0,112.0
60003739,2024,5,100.0,140.0,120.0,128.0,92.0
60003741,2024,2,130.0,140.0,120.0,140.0,120.0
60003742,2024,2,100.0,110.0,90.0,110.0,0.0
60003749,2024,5,156.0,188.0,148.0,180.0,184.0
60003750,2024,2,100.0,100.0,80.0,120.0,80.0
60003763,2024,7,142.86,168.57,131.43,168.57,125.71
60003764,2024,5,136.0,148.0,132.0,132.0,128.0
60003768,2024,2,100.0,130.0,100.0,120.0,70.0
60003778,2024,4,120.0,110.0,105.0,115.0,65.0
60003789,2024,2,110.0,110.0,90.0,120.0,30.0
60003817,2024,1,100.0,120.0,40.0,100.0,80.0
60003839,2024,4,105.0,120.0,90.0,80.0,70.0
60003843,2024,5,116.0,140.0,124.0,120.0,120.0
60003882,2024,5,104.0,136.0,112.0,124.0,124.0
60003892,2024,1,60.0,100.0,80.0,60.0,40.0
60003897,2024,5,156.0,196.0,180.0,180.0,172.0
60003919,2024,3,80.0,86.67,80.0,66.67,20.0
60003934,2024,6,103.33,140.0,103.33,120.0,70.0
60003958,2024,4,80.0,90.0,70.0,95.0,5.0
60004032,2024,2,90.0,100.0,80.0,110.0,60.0
60004041,2024,1,100.0,140.0,100.0,100.0,80.0
60004045,2024,1,180.0,200.0,160.0,200.0,160.0
60004052,2024,2,140.0,180.0,150.0,150.0,100.0
60004057,2024,2,110.0,110.0,100.0,110.0,100.0
60004072,2024,6,120.0,140.0,106.67,120.0,76.67
60004118,2024,1,100.0,120.0,120.0,80.0,40.0
60004169,2024,4,125.0,160.0,160.0,165.0,175.0
60004172,2024,2,110.0,140.0,130.0,110.0,120.0
60004173,2024,2,110.0,160.0,120.0,130.0,140.0
60004177,2024,9,135.56,171.11,146.67,166.67,146.67
60004183,2024,4,110.0,145.0,105.0,105.0,130.0
60004192,2024,1,120.0,120.0,120.0,160.0,120.0
60004194,2024,4,110.0,130.0,110.0,115.0,105.0
60004205,2024,2,100.0,120.0,90.0,120.0,70.0
60004206,2024,2,130.0,160.0,140.0,120.0,90.0
60004217,2024,5,136.0,180.0,148.0,152.0,124.0
60004219,2024,6,113.33,130.0,106.67,113.33,106.67
60004233,2024,2,100.0,150.0,100.0,110.0,80.0
60004238,2024,8,125.0,145.0,125.0,137.5,117.5
60004246,2024,7,145.71,185.71,154.29,157.14,188.57
60004250,2024,1,120.0,160.0,120.0,120.0,100.0
60004253,2024,6,116.67,146.67,110.0,136.67,120.0
60004254,2024,6,140.0,180.0,143.33,143.33,180.0
60004263,2024,1,120.0,140.0,120.0,120.0,120.0
60004267,2024,3,113.33,140.0,126.67,126.67,106.67
60004269,2024,3,93.33,140.0,100.0,113.33,100.0
60004273,2024,1,80.0,160.0,120.0,120.0,120.0
60004274,2024,3,93.33,133.33,113.33,113.33,53.33
60004275,2024,3,120.0,120.0,113.33,133.33,120.0
60004279,2024,5,148.0,180.0,148.0,184.0,196.0
60004291,2024,6,130.0,153.33,120.0,133.33,90.0
60004305,2024,4,110.0,115.0,95.0,130.0,100.0
60004336,2024,9,151.11,182.22,151.11,177.78,177.78
60004394,2024,1,100.0,180.0,140.0,120.0,140.0
60004459,2024,1,100.0,120.0,80.0,100.0,100.0
60004460,2024,1,120.0,160.0,120.0,140.0,140.0
60004492,2024,8,147.5,187.5,150.0,160.0,157.5
60004495,2024,8,135.0,167.5,135.0,145.0,135.0
60004497,2024,4,130.0,170.0,130.0,145.0,130.0
60004542,2024,9,137.78,160.0,135.56,146.67,115.56
60004545,2024,4,140.0,150.0,135.0,145.0,125.0
60004710,2024,8,147.5,177.5,150.0,167.5,180.0
60004714,2024,5,148.0,184.0,152.0,172.0,140.0
60004723,2024,1,100.0,120.0,80.0,80.0,120.0
60004755,2024,1,60.0,140.0,60.0,60.0,0.0
60004771,2024,9,133.33,153.33,126.67,133.33,133.33
60004826,2024,7,148.57,191.43,162.86,160.0,168.57
60004835,2024,7,151.43,177.14,154.29,171.43,182.86
60004849,2024,3,113.33,120.0,86.67,66.67,20.0
60004852,2024,4,145.0,175.0,160.0,165.0,190.0
60004879,2024,3,120.0,126.67,106.67,106.67,33.33
60004891,2024,4,110.0,145.0,100.0,135.0,85.0
60004897,2024,2,80.0,120.0,80.0,100.0,0.0
60004898,2024,4,140.0,135.0,130.0,135.0,125.0
60004900,2024,1,120.0,200.0,120.0,160.0,60.0
60004901,2024,8,135.0,170.0,142.5,157.5,162.5
60004903,2024,4,140.0,160.0,145.0,160.0,135.0
60004912,2024,1,60.0,40.0,40.0,60.0,40.0
60004914,2024,1,120.0,120.0,100.0,100.0,40.0
60004922,2024,2,100.0,120.0,120.0,100.0,50.0
60004940,2024,2,130.0,180.0,160.0,130.0,180.0
60004966,2024,7,134.29,145.71,134.29,148.57,117.14
60004991,2024,5,152.0,180.0,160.0,188.0,192.0
60004997,2024,8,130.0,162.5,142.5,142.5,162.5
60004999,2024,2,130.0,140.0,110.0,140.0,140.0
60005011,2024,7,140.0,151.43,128.57,142.86,145.71
60005013,2024,3,126.67,180.0,140.0,153.33,120.0
60005029,2024,3,106.67,113.33,100.0,106.67,66.67
60005054,2024,8,147.5,175.0,160.0,177.5,160.0
60005057,2024,1,100.0,100.0,80.0,80.0,40.0
60005065,2024,3,133.33,180.0,133.33,140.0,80.0
60005076,2024,8,137.5,167.5,142.5,160.0,142.5
60005094,2024,7,122.86,157.14,120.0,137.14,122.86
60005097,2024,2,100.0,110.0,80.0,100.0,60.0
60005098,2024,2,110.0,150.0,110.0,110.0,90.0
60005106,2024,3,106.67,73.33,60.0,106.67,26.67
60005107,2024,1,120.0,100.0,100.0,100.0,100.0
60005108,2024,3,100.0,120.0,106.67,113.33,93.33
60005127,2024,2,90.0,90.0,50.0,90.0,70.0
60005140,2024,1,80.0,120.0,80.0,120.0,100.0
60005165,2024,5,152.0,192.0,156.0,172.0,180.0
60005170,2024,9,111.11,133.33,106.67,122.22,77.78
60005172,2024,1,80.0,120.0,120.0,120.0,120.0
60005178,2024,1,120.0,160.0,120.0,140.0,180.0
60005181,2024,2,100.0,120.0,100.0,130.0,120.0
60005188,2024,8,137.5,170.0,142.5,152.5,167.5
60005190,2024,1,120.0,80.0,80.0,80.0,100.0
60005191,2024,8,117.5,157.5,117.5,127.5,115.0
60005192,2024,1,80.0,120.0,60.0,60.0,60.0
60005195,2024,4,115.0,160.0,120.0,140.0,110.0
60005200,2024,2,160.0,180.0,160.0,170.0,150.0
60005202,2024,1,120.0,160.0,120.0,180.0,160.0
60005226,2024,1,120.0,120.0,100.0,120.0,60.0
60005228,2024,1,100.0,140.0,80.0,180.0,120.0
60005230,2024,3,126.67,126.67,113.33,93.33,100.0
60005231,2024,2,120.0,140.0,120.0,110.0,90.0
60005234,2024,1,160.0,200.0,160.0,200.0,200.0
60005237,2024,5,132.0,180.0,140.0,144.0,152.0
60005239,2024,1,160.0,200.0,140.0,160.0,200.0
60005248,2024,3,106.67,120.0,100.0,100.0,26.67
60005252,2024,1,120.0,120.0,120.0,120.0,80.0
60005269,2024,1,140.0,140.0,120.0,160.0,120.0
60005294,2024,3,113.33,126.67,106.67,93.33,93.33
60005296,2024,5,132.0,152.0,112.0,124.0,116.0
60005349,2024,5,112.0,144.0,128.0,124.0,128.0
60005367,2024,5,108.0,136.0,76.0,112.0,84.0
60005387,2024,5,152.0,188.0,160.0,176.0,188.0
60005400,2024,8,127.5,162.5,125.0,145.0,155.0
60005403,2024,4,85.0,95.0,65.0,70.0,30.0
60005408,2024,3,113.33,126.67,93.33,100.0,73.33
60005464,2024,3,106.67,113.33,93.33,100.0,73.33
60005517,2024,7,128.57,148.57,120.0,142.86,117.14
60005521,2024,3,113.33,126.67,106.67,120.0,100.0
60005529,2024,4,115.0,140.0,120.0,110.0,90.0
60005539,2024,6,113.33,113.33,96.67,126.67,83.33
60005540,2024,4,110.0,165.0,110.0,130.0,100.0
60005580,2024,1,80.0,120.0,40.0,80.0,40.0
60005607,2024,2,90.0,120.0,80.0,60.0,10.0
60005608,2024,6,96.67,130.0,96.67,96.67,86.67
60005633,2024,1,120.0,120.0,120.0,120.0,80.0
60005636,2024,4,110.0,135.0,95.0,120.0,125.0
60005646,2024,5,112.0,128.0,96.0,104.0,72.0
60005650,2024,2,100.0,90.0,60.0,90.0,50.0
60005651,2024,6,136.67,160.0,113.33,150.0,156.67
60005668,2024,2,80.0,120.0,70.0,80.0,60.0
60005677,2024,9,135.56,155.56,131.11,148.89,124.44
60005684,2024,8,147.5,172.5,140.0,165.0,162.5
60005690,2024,9,144.44,164.44,142.22,157.78,131.11
60005701,2024,1,80.0,120.0,100.0,80.0,40.0
60005732,2024,2,80.0,100.0,100.0,70.0,60.0
60005733,2024,6,150.0,186.67,146.67,160.0,183.33
60005737,2024,4,115.0,135.0,115.0,125.0,155.0
60005746,2024,8,145.0,185.0,150.0,170.0,157.5
60005748,2024,7,117.14,142.86,120.0,137.14,117.14
60005764,2024,8,132.5,177.5,147.5,157.5,162.5
60005767,2024,9,148.89,191.11,160.0,177.78,182.22
60005768,2024,2,120.0,160.0,120.0,130.0,110.0
60005769,2024,9,144.44,180.0,142.22,166.67,153.33
60005780,2024,2,140.0,160.0,150.0,160.0,120.0
60005788,2024,3,113.33,120.0,106.67,113.33,93.33
60005847,2024,4,105.0,100.0,85.0,120.0,90.0
60005873,2024,2,110.0,140.0,100.0,110.0,120.0
60005874,2024,1,120.0,120.0,40.0,120.0,80.0
60005890,2024,9,126.67,151.11,124.44,140.0,135.56
60005912,2024,1,120.0,160.0,60.0,140.0,160.0
60005919,2024,9,142.22,180.0,162.22,173.33,184.44
60005987,2024,4,130.0,165.0,135.0,145.0,170.0
60006053,2024,2,110.0,160.0,90.0,120.0,110.0
60006063,2024,1,80.0,120.0,40.0,80.0,40.0
60006079,2024,4,120.0,150.0,115.0,125.0,115.0
60006104,2024,1,100.0,80.0,60.0,120.0,80.0
60006115,2024,1,80.0,120.0,80.0,80.0,100.0
60006125,2024,5,148.0,192.0,160.0,176.0,156.0
60006136,2024,2,100.0,120.0,90.0,100.0,120.0
60006142,2024,1,100.0,120.0,100.0,120.0,80.0
60006164,2024,7,105.71,134.29,105.71,122.86,97.14
60006167,2024,3,86.67,113.33,86.67,100.0,66.67
60006173,2024,3,66.67,106.67,73.33,80.0,33.33
60006182,2024,2,130.0,190.0,170.0,170.0,140.0
60006244,2024,1,140.0,120.0,100.0,100.0,100.0
60006248,2024,1,80.0,120.0,80.0,120.0,80.0
60006252,2024,8,142.5,170.0,147.5,155.0,155.0
60006263,2024,3,106.67,113.33,100.0,106.67,33.33
60006277,2024,9,146.67,188.89,151.11,171.11,182.22
60006283,2024,5,124.0,136.0,116.0,132.0,128.0
60006310,2024,1,80.0,140.0,80.0,80.0,0.0
60006318,2024,4,115.0,145.0,130.0,130.0,100.0
60006336,2024,8,117.5,142.5,110.0,132.5,130.0
60006341,2024,8,125.0,170.0,140.0,137.5,145.0
60006345,2024,6,140.0,183.33,146.67,160.0,146.67
60006350,2024,4,130.0,150.0,115.0,150.0,130.0
60006361,2024,4,95.0,110.0,65.0,100.0,40.0
60006369,2024,2,90.0,120.0,90.0,90.0,80.0
60006372,2024,4,100.0,125.0,100.0,115.0,75.0
60006381,2024,6,113.33,130.0,100.0,106.67,70.0
60006385,2024,9,144.44,182.22,155.56,182.22,177.78
60006393,2024,2,140.0,110.0,90.0,140.0,80.0
60006399,2024,6,116.67,153.33,126.67,136.67,150.0
60006414,2024,8,155.0,182.5,152.5,167.5,172.5
60006420,2024,1,80.0,120.0,80.0,120.0,0.0
60006421,2024,7,102.86,128.57,108.57,108.57,65.71
60006422,2024,2,130.0,130.0,120.0,140.0,90.0
60006441,2024,8,150.0,187.5,170.0,190.0,180.0
60006442,2024,6,126.67,166.67,130.0,146.67,116.67
60006444,2024,8,120.0,165.0,122.5,130.0,145.0
60006447,2024,5,152.0,192.0,152.0,180.0,188.0
60006448,2024,2,150.0,180.0,150.0,190.0,160.0
60006450,2024,3,146.67,180.0,160.0,186.67,180.0
60006458,2024,9,155.56,175.56,157.78,180.0,177.78
60006461,2024,8,155.0,185.0,167.5,185.0,182.5
60006462,2024,7,134.29,157.14,131.43,168.57,160.0
60006463,2024,1,140.0,200.0,120.0,120.0,120.0
60006470,2024,4,160.0,200.0,175.0,185.0,165.0
60006479,2024,5,112.0,136.0,112.0,132.0,92.0
60006482,2024,5,108.0,120.0,96.0,120.0,124.0
60006488,2024,5,144.0,184.0,160.0,164.0,172.0
60006505,2024,5,136.0,168.0,128.0,148.0,168.0
60006518,2024,1,80.0,120.0,80.0,80.0,40.0
60006528,2024,5,104.0,124.0,108.0,108.0,48.0
60006530,2024,7,137.14,168.57,140.0,140.0,137.14
60006559,2024,8,142.5,180.0,140.0,155.0,145.0
60006578,2024,1,160.0,200.0,160.0,200.0,140.0
60006586,2024,5,128.0,152.0,128.0,144.0,152.0
60006587,2024,2,120.0,160.0,120.0,130.0,130.0
60006592,2024,1,140.0,160.0,120.0,100.0,120.0
60006593,2024,1,120.0,160.0,120.0,120.0,160.0
60006594,2024,2,120.0,130.0,120.0,130.0,120.0
60006602,2024,3,86.67,106.67,80.0,86.67,66.67
60006605,2024,4,90.0,100.0,70.0,105.0,55.0
60006623,2024,3,106.67,120.0,113.33,80.0,53.33
60006640,2024,3,113.33,133.33,106.67,106.67,60.0
60006656,2024,2,90.0,140.0,100.0,110.0,100.0
60006662,2024,7,102.86,111.43,94.29,102.86,62.86
60006665,2024,5,116.0,148.0,112.0,136.0,128.0
60006667,2024,3,93.33,140.0,86.67,106.67,86.67
60006668,2024,2,80.0,120.0,100.0,110.0,130.0
60006669,2024,4,120.0,150.0,120.0,125.0,135.0
60006670,2024,2,120.0,140.0,120.0,110.0,130.0
60006678,2024,1,120.0,120.0,140.0,120.0,0.0
60006691,2024,1,80.0,120.0,80.0,80.0,80.0
60006692,2024,5,96.0,112.0,92.0,100.0,68.0
60006703,2024,2,130.0,170.0,110.0,130.0,120.0
60006718,2024,6,113.33,130.0,110.0,116.67,83.33
60006750,2024,6,126.67,156.67,120.0,136.67,126.67
60006754,2024,6,133.33,183.33,143.33,156.67,150.0
60006763,2024,1,160.0,200.0,140.0,160.0,140.0
60006765,2024,1,140.0,200.0,140.0,180.0,100.0
60006778,2024,6,133.33,153.33,130.0,160.0,143.33
60006789,2024,5,136.0,160.0,136.0,144.0,124.0
60006796,2024,4,110.0,140.0,100.0,115.0,110.0
60006817,2024,1,80.0,100.0,80.0,60.0,60.0
60006869,2024,3,120.0,146.67,113.33,126.67,120.0
60006882,2024,7,148.57,174.29,145.71,162.86,174.29
60006884,2024,1,160.0,160.0,180.0,180.0,160.0
60006922,2024,1,100.0,80.0,80.0,80.0,0.0
60006967,2024,4,125.0,135.0,105.0,120.0,85.0
60006977,2024,1,120.0,120.0,120.0,140.0,60.0
60006979,2024,2,110.0,120.0,80.0,110.0,90.0
60007000,2024,1,60.0,120.0,80.0,80.0,0.0
60007013,2024,6,133.33,170.0,136.67,153.33,153.33
60007022,2024,1,160.0,140.0,160.0,120.0,80.0
60007028,2024,1,100.0,60.0,120.0,100.0,40.0
60007064,2024,6,136.67,163.33,116.67,140.0,113.33
60007065,2024,8,135.0,150.0,132.5,142.5,132.5
60007116,2024,1,160.0,200.0,160.0,140.0,160.0
60007117,2024,6,86.67,123.33,96.67,106.67,96.67
60007122,2024,2,110.0,130.0,80.0,110.0,110.0
60007124,2024,5,136.0,152.0,136.0,140.0,116.0
60007144,2024,2,90.0,110.0,90.0,80.0,80.0
60007146,2024,7,122.86,157.14,125.71,131.43,131.43
60007154,2024,9,140.0,164.44,131.11,144.44,131.11
60007156,2024,5,128.0,148.0,140.0,144.0,140.0
60007164,2024,4,120.0,160.0,135.0,135.0,135.0
60007171,2024,5,116.0,176.0,120.0,144.0,128.0
60007203,2024,2,110.0,160.0,130.0,130.0,150.0
