codigo_inep,nome_escola,tipo_escola
31223778,COLEGIO MINAS AUSTRAL - ENSINO FUNDAMENTAL E MEDIO,Privada
31223883,COLEGIO ATENAS PASSOS,Privada
31224014,EE PADRE PAULO,Pública
31224103,EE BEATRIZ MARIA DE JESUS,Pública
31224278,CEFET-MG - UNED LEOPOLDINA,Pública
31226203,CESU - CUSTODIO FURTADO DE SOUZA,Pública
31229865,C EDUC SAO TOMAS DE AQUINO,Privada
31229946,COLEGIO EDUCARE,Privada
31230014,COLEGIO CENECISTA EDUCARE DE ITAUNA,Privada
31230308,PAINEIRA ESCOLA WALDORF,Privada
31230642,COLEGIO LYCEU,Privada
31230669,COL OBJETIVO DE S S PARAISO NHN,Privada
31230715,COLEGIO NOSSA SENHORA DO CARMO,Privada
31230758,INSTITUTO EDUCACIONAL SHALOM,Privada
31230871,COLEGIO ARQUIDIOCESANO DE OURO BRANCO,Privada
31230898,COLEGIO EDUCACAO E CULTURA,Privada
31231088,COLEGIO ATHENAS EQUIPE DE PONTE NOVA,Privada
31231550,EE ANTONIO DELPHINO DOS SANTOS,Pública
31231665,EE ANTONIO MARINHO CAMPOS,Pública
31231720,EE ALESSANDRA SALUM CADAR,Pública
31231762,EE PAULO CAMPOS GUIMARAES,Pública
31231916,ESCOLA DEGRAUS DE EDUCACAO INFATIL ENSINO FUNDAMENTAL E MEDIO,Privada
31232483,EE IMPERATRIZ PIMENTA,Pública
31233137,COLEGIO ADVENTISTA DE JUIZ DE FORA,Privada
31233200,EE MARIA APARECIDA DAVID,Pública
31233269,IFNMG - CAMPUS SALINAS,Pública
31233374,EE JOAQUIM MAURICIO DE AZEVEDO,Pública
31235555,COLEGIO EDUCARE DE BETIM,Privada
31236926,COLEGIO ESPIRITA PROFESSOR RUBENS COSTA ROMANELLI,Privada
31236934,INSTITUTO EROS GUSTAVO,Privada
31237736,CEFET-MG - UNED ARAXA,Pública
31238082,INSTITUTO DE APLICACAO EDUCACIONAL,Privada
31238180,CEPSMA - COLEGIO E CENTRO DE PESQUISA SOUZA MARTINS,Privada
31239143,EE MONSENHOR TEOFILO SAEZ,Pública
31239381,EE HENRIQUE DE SOUZA FILHO HENFIL,Pública
31239399,EE JUVENCIO MARTINS FERREIRA,Pública
31239402,EE ALMINDA ALVES DA SILVA,Pública
31239534,EDUCACIONAL ALTERNATIVA,Privada
31239666,COLEGIO NACIONAL DO ENSINO MEDIO DE ARAGUARI,Privada
31239682,CURSO G9,Privada
31240222,EE BRASILIANO BRAZ,Pública
31240761,COLEGIO CIDADE DE CATAGUASES,Privada
31240800,EE ARY PIMENTA BUGELLI,Pública
31240818,EE SOTURNO DA MATA,Pública
31241776,INSTITUTO PERFIL DE EDUCACAO,Privada
31242233,COLEGIO AGORA,Privada
31242241,COLEGIO ANGULO DE VICOSA,Privada
31242624,IFSULDEMINAS - CAMPUS MUZAMBINHO,Pública
31244023,ESCOLA DO SEBRAE,Privada
31244163,ESCOLA SESI ABILIO RODRIGUES PATTO,Privada
31244457,COLEGIO SANTA MARIA MINAS - UNIDADE NOVA SUICA,Privada
31245372,C EDUC SEBASTIANA ALVES,Privada
31245488,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS,Pública
31246018,COLEGIO ADVENTISTA - FADMINAS,Privada
31246140,EE PROFESSORA SILVIA ALENCAR ZSCHABER,Pública
31246166,INST MARIA AUGUSTA MACHADO - IMAM,Privada
31246255,EE SANTO ANTONIO,Pública
31246280,EE MARIA ROSA NUNES,Pública
31246328,EE DO CARIRI,Pública
31246336,EE JOEL MARES,Pública
31246344,EE PROFESSORA EDITE GOMES,Pública
31246395,C EDUC COEDUCAR,Privada
31246417,EE JOAO GUIMARAES ROSA,Pública
31246450,ESCOLA SESI GENERAL ONESIMO BECKER DE ARAUJO,Privada
31246468,COL CHROMOS VENDA NOVA,Privada
31246905,COLEGIO OBJETIVO DE FRUTAL,Privada
31247189,COLEGIO COLIBRI,Privada
31247359,ESCOLA SISTEMA INTELIGENTE DE APRENDIZAGEM - COL OBJETIVO,Privada
31247707,EE FREI ROGATO,Pública
31247731,COLEGIO COMUNITARIO DR FERNANDO MAGALHAES,Privada
31248401,COLEGIO DOM FERRAZ,Privada
31248479,EE DOUTOR ANTONIO BATISTA DO NASCIMENTO,Pública
31249203,INST EDUC CULT CARMO DO RIO CLARO,Privada
31249548,ESCOLA INTERNACIONAL DE FORMACAO GERENCIAL,Privada
31250449,COLEGIO CIDADE DE LEOPOLDINA,Privada
31253065,CENTRO EDUCACIONAL BELDANI,Privada
31253227,IFMG - CAMPUS OURO PRETO,Pública
31253324,ESCOLA PARTICULAR GAMA CENTRO EDUCACIONAL GARCIA MARQUES,Privada
31253391,INSTITUTO EDUCACIONAL APOGEU,Privada
31253413,EE MARIA ANDRADE RESENDE,Pública
31253847,EE PRIMAVERA,Pública
31253855,EE MOACYR DE MATTOS,Pública
31253901,SEBRAE THEOTONIO BAPTISTA FREITAS,Privada
31253936,REDE DE ENSINO GENESIS,Privada
31254118,EDUCANDARIO CECILIA MEIRELES,Privada
31254291,INST EDUC PE UBIRAJARA CABRAL,Privada
31254355,EE JULIANA CATARINA DA SILVEIRA,Pública
31254363,ESCOLA BATISTA DE ACESITA - EBA - UNIDADE I,Privada
31254673,INSTITUTO PRESBITERIANO GAMMON,Privada
31254819,CENTRO EDUCACIONAL NOVO HORIZONTE,Privada
31254886,COLEGUIUM - UNIDADE LAGOA SANTA,Privada
31255190,COLEGIO RUDOLF STEINER DE MINAS GERAIS,Privada
31255262,COLEGIO NOSSA SENHORA DA PENA,Privada
31255611,EE PADRE EGYDIO REIS,Pública
31256285,COLEGIO APOGEU-UNIDADE III DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31256501,COL SEI,Privada
31256927,COLEGIO MONTE-SIONENSE,Privada
31257397,COL CHROMOS SERRANO,Privada
31258393,ESCOLA SESI ORLANDO CHIARINI,Privada
31258512,COLEGIO APOGEU PARA DE MINAS,Privada
31258644,COL MAXIMUS UNID PALMARES,Privada
31258971,EE ABRE CAMPO,Pública
31259551,CESEC DOUTOR ALTAMIRO SARAIVA,Pública
31260541,COLLEGIUM PRISMA,Privada
31260631,COL EDNA RORIZ,Privada
31260908,COL IMPULSO,Privada
31261564,COLEGIO ADVENTISTA DE IPATINGA,Privada
31261891,ESCOLA TECNICA DE SAUDE DO CENTRO DE EDUCACAO PROFISSIONAL E TECNOLOGICA DA UNIMONTES,Pública
31261980,ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E MEDIO DE ITURAMAMG,Privada
31262153,COLEGIO PREMIO,Privada
31264342,NUCLEO DE EDUC BOM PASTOR,Privada
31266094,EE JOSE PEREIRA DOS SANTOS,Pública
31266582,ESC COOP DE ENSINO DE BAMBUI,Privada
31266655,INSTITUTO CASSIO MAGNANI,Privada
31267007,INST EDUC NOVOS TEMPOS,Privada
31267627,ESCOLA DE FORMACAO GERENCIAL,Privada
31267805,EE MARIA ANALIA MENDES FERREIRA,Pública
31268259,ESCOLA SESI OTONI ALVES COSTA,Privada
31268283,ESCOLA SESI JOSE ALENCAR GOMES DA SILVA,Privada
31268321,ESCOLA SAO JOAO,Privada
31268631,CEFET-MG - UNED DIVINOPOLIS,Pública
31270407,EE CORA CORALINA,Pública
31273091,CENTRO CULTURAL CLOTILDE FRAMIL,Privada
31273368,EE JOAO HEMETRIO DE MENEZES,Pública
31273376,EE DEPUTADO JOSE BONIFACIO LAFAYETTE DE ANDRADA,Pública
31274151,COLEGIO ELYSIUM,Privada
31274216,CEC CENTRO EDUCACIONAL CONSTRUIR,Privada
31274691,C EDUC GENNY GOMES,Privada
31274852,COLEGIO DOM FERRAZ SOLAR DE ENSINO FUNDAMENTAL E MEDIO,Privada
31275531,COLEGIO BATISTA MINEIRO,Privada
31275549,ESCOLA GATO DE BOTAS-DRUMMOND,Privada
31276006,ESCOLA OFFICINA DO SABER,Privada
31276227,COLEGIO POLIS,Privada
31276413,ESCOLA DE FORMACAO GERENCIAL NOVA LIMA METODOLOGIA SEBRAE,Privada
31276651,COLEGIO NEUZA DUTRA,Privada
31276880,EE SAO JUDAS TADEU,Pública
31276898,EE ANTONIO MIRANDA,Pública
31276901,EE ORMEZINDA ALVES DUARTE,Pública
31277037,EE CIDADE DOS MENINOS,Pública
31277177,INST PEDAG CRESCER,Privada
31277487,COLEGIO PRISMA,Privada
31278033,COLEGIO ANGULO DE SETE LAGOAS,Privada
31278602,NUCLEO DE APRENDIZAGEM INTEGRAL,Privada
31278718,EE CANDIDA CORTES CORREA,Pública
31278726,ESCOLA SESI JOSE ALENCAR GOMES DA SILVA,Privada
31278793,INSTITUTO EDUCACIONAL ARCO,Privada
31278904,EE PADRE HENRIQUE PEETERS,Pública
31278912,CENTRO EDUCACIONAL NOSSO LAR,Privada
31279064,COLEGIO 1º DE JUNHO,Privada
31279081,COL STA LUZIA,Privada
31279099,COLEGIO PAULO FREIRE,Privada
31279102,COLEGIO SAO GERALDO,Privada
31279129,ESCOLA SESI MARIA JOSE DALMEIDA MELLO,Privada
31279226,PES DO CENTRO,Pública
31279277,ESCOLA SISTEMA PEDAGOGICO SEMEAR,Privada
31279382,INSTITUTO ESTHER VALERIO,Privada
31279552,NUCLEO COMUNITARIO EDUCACIONAL DE CAETE,Privada
31280071,ESC INTERATIVA,Privada
31280135,COLEGIO BARROS OLIVEIRA,Privada
31280160,EE NOSSA SENHORA DAS NEVES,Pública
31280691,INVICTUS CENTRO DE ENSINO,Privada
31280879,CENTRO EDUCACIONAL BELIZA CORREA,Privada
31281174,INSTITUTO PRESBITERIANO DE EDUCACAO,Privada
31281204,COLEGIO TIRADENTES PMMG,Pública
31281298,CESP COLEGIO DE ESTUDOS SUPLETIVOS,Privada
31281883,COLEGIO GALILEU,Privada
31281921,CECRI C EDUC CRIATIVO,Privada
31290157,COL CHROMOS PAMPULHA,Privada
31291030,COLEGIO MILITAR DE BELO HORIZONTE,Pública
31291102,EE PROFESSOR JOAO DE ARRUDA PINTO,Pública
31291986,CENTRO EDUCACIONAL DIVINOPOLIS-ANGLO,Privada
31292451,ESCOLA COOPERATIVA DE ENSINO E INTEGRACAO - ECEI,Privada
31293181,SEPRO -SIST EDUC PROF DE ITABIRA,Privada
31293423,COLEGIO VILLA REAL,Privada
31293687,COLEGIO MARISTA - VARGINHA,Privada
31293971,CEM - CENTRO EDUCACIONAL DE MANHUACU,Privada
31294039,INST EMILIA FERREIRO,Privada
31294047,COLEGIO SANTA CRUZ,Privada
31294110,COLEGIO BURITIS AGOSTINIANO,Privada
31294357,ESCOLA DO FUTURO,Privada
31294471,COLEGIO MILITAR DE JUIZ DE FORA,Pública
31294667,EE CONEGO JOAO SEVERO,Pública
31294900,COL DEL REY,Privada
31295086,EE GUIMARAES ROSA,Pública
31295175,COLEGIO VENCER,Privada
31295256,INST EDUC BRAVIEIRA,Privada
31296261,ESCOLA MODELO,Privada
31296848,COLEGIO NOVO MILENIO - COOTEC,Privada
31298905,COLEGIO ALBERTINO GONCALVES DOS REIS,Privada
31298913,CENTRO DE EDUCACAO PROFISSIONAL PAULO VIANA,Pública
31299235,ESC AGRICOLA TERRA MAE,Privada
31299880,COLEGIO PORTAL DO SABER,Privada
31300454,COLEGIO M2 - FERNAO DIAS,Privada
31302520,COLEGIO INTEGRADO JEAN PIAGET,Privada
31304468,COLEGIO ROUSSEAU,Privada
31305006,EE PROFESSORA MARIA OLIMPIA OLIVEIRA,Pública
31305014,EE MARIA JOSEFINA SALES WARDI,Pública
31305120,CENTRO EDUCACIONAL APRENDIZ DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31305235,COL POTENCIA,Privada
31305260,EE NOSSA SENHORA DO BONSUCESSO,Pública
31305278,EE GERALDO ROCHA,Pública
31305294,COLEGIO GAMA DE SAO GOTARDO,Privada
31305324,EE ISA MORAES FREITAS,Pública
31305375,EE CONEGO JOSE DIVINO,Pública
31305383,EE EULALIA GOMES DE OLIVEIRA,Pública
31305600,EE ABEILARD PEREIRA,Pública
31305626,EE SORAMA GERALDA RICHARD XAVIER,Pública
31305847,COL CIDADE DE MURIAE,Privada
31306169,COLEGIO DARWIN DE CURVELO,Privada
31306215,COLEGIO INOVA CAMINHOS DOURADOS,Privada
31306266,COLEGIO CONEXAO KIDS DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31307068,CESEC POETA MURILO MENDES,Pública
31307343,EE JOSE RIBEIRO DE ANDRADE,Pública
31307696,COLEGIO TIRADENTES PMMG GAMELEIRA,Pública
31307700,COLEGIO TIRADENTES PMMG MINAS CAIXA,Pública
31307718,COLEGIO TIRADENTES DA PMMG UNIDADE NOSSA SRA DAS VITORIAS,Pública
31307726,COLEGIO TIRADENTES PMMG - CONTAGEM - UNIDADE JOSE MAURO DE VASCONCELOS,Pública
31308412,EE CAROLINA SILVA,Pública
31309711,ESCOLA SEB UNIMASTER,Privada
31309753,CENTRO EDUCACIONAL EFIGENIA TOBIAS,Privada
31309770,COLEGIO LOSANGO DE FORMIGA,Privada
31309796,ESCOLA SESI JOAO CARLOS GIOVANNINI,Privada
31309966,ESCOLA ATHENAS,Privada
31310107,ESCOLA CRESCER,Privada
31310158,CENTRO ESPACC ESPACO CULTURAL E EDUCACIONAL ED INF ENS FUND E ENS MEDIO,Privada
31310191,CENTRO EDUCACIONAL POCOS,Privada
31310212,EE PROFESSOR PAULO FREIRE,Pública
31310603,EE PROFESSORA ORMY ARAUJO AMARAL,Pública
31310611,EE MESTRE CORNELIO,Pública
31310735,COL CONEXAO,Privada
31310808,ESC ULTRA DE ENS MEDIO E PROFIS,Privada
31310841,CENTRO EDUCACIONAL INOVACAO,Privada
31310883,EE DR LINDOLFO BERNARDES,Pública
31310891,CEMAR CENTRO EDUCACIONAL MARIO RABELO-UNIDADE II,Privada
31310956,COL LOSANGO DE PIUMHI,Privada
31311481,FUTURO VESTIBULARES LTDA,Privada
31311855,EE CORONEL OSCAR DE CASTRO,Pública
31312070,EE PREFEITO WALTER COELHO DA ROCHA,Pública
31312177,COLEGIO CIDADE DE ITAUNA,Privada
31313068,ESCOLA SESI DARIO GONCALVES DE SOUZA,Privada
31313726,CESEC JOAO GUIMARAES ROSA,Pública
31313793,ESC FAMILIA AGRICOLA BONTEMPO,Privada
31314854,COL EXCELENCIA,Privada
31315478,IEC-UNIDADE XANGRILA,Pública
31315486,IEC-UNIDADE NOVA CONTAGEM,Pública
31316016,CENTRO EDUCACIONAL LIMASSIS,Privada
31316059,COLEGIO MAXIMUS UNIDADE SANTA LUZIA,Privada
31316237,LOGOS COLEGIO E CURSO - FORMACAO INTEGRAL DE ENSINO FUNDAMENTAL - ANOS FINAIS E ENSINO MEDIO,Privada
31316377,COLEGIO MUTUM,Privada
31316628,ESCOLA SESI DOLORES PERES GOMES DA SILVA,Privada
31317101,COLEGIO APOGEU DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31317284,CENTRO EDUCACIONAL VISAO,Privada
31317357,EE PROFESSOR AGNELO CORREIA VIANA,Pública
31318345,COLEGIO MARISTA DE ALFENAS,Privada
31318523,COLEGIO SAO RAFAEL,Privada
31319066,EE EMILIA MARIA DINIZ,Pública
31319074,EE MARIO COELHO,Pública
31319112,EE MARLENE MARTINS REIS,Pública
31319201,EE PRESIDENTE TANCREDO NEVES,Pública
31320218,COL EQUIPE DE TOCANTINS,Privada
31320404,ESCOLA DA SERRA,Privada
31320536,SISTEMA APOIO DE ENSINO,Privada
31320871,INSTITUTO EDUCACIONAL PROFISSIONALIZANTE DE ITURAMA,Privada
31321061,COLEGIO TIRADENTES PMMG,Pública
31321079,COL CIDADE DE PATOS DE MINAS DE ENSINO FUNDAMENTAL E MEDIO,Privada
31321257,COLEGIO LOSANGO DE ARCOS,Privada
31321745,COL STA RITA FASAR,Privada
31321770,COL AMERICA DO NORTE,Privada
31321966,COL PIRAMIDE,Privada
31322245,COLEGIO NOVO MUNDO,Privada
31322512,EE PROFESSOR MILTON SANTOS,Pública
31322539,EE PREFEITO WALTER TREZZA,Pública
31322547,EE PADRE JOAO BATISTA DE OLIVEIRA,Pública
31322555,EE LAR DOS MENINOS,Pública
31322598,EE JUVENAL DIOGO PIRES,Pública
31322601,EE DARCI RIBEIRO,Pública
31322628,EE MARIA PEREIRA DE ARAUJO,Pública
31322636,EE PADRE JOAO DE MATTOS ALMEIDA,Pública
31322644,EE IVAN MATTAR SOUKEF,Pública
31322652,EE MARIA CONCEICAO GONCALVES CARRARA,Pública
31322695,CENTRO EDUCACIONAL CATAGUASES,Privada
31322814,EE JOAO GONCALVES DE OLIVEIRA,Pública
31322873,COLEGUIUM - UNIDADE SANTA AMELIA,Privada
31322903,ESCOLA SESI JOSE BENTO NOGUEIRA JUNQUEIRA,Privada
31322989,EE ANTONIO PINHEIRO DINIZ,Pública
31323071,COLEGIO DOM BOSCO,Privada
31323748,ESCOLA SESI ROBSON BRAGA DE ANDRADE,Privada
31323772,ADJETIVO - CETEP CENTRO TECNICO ENSINO PROFISSIONAL,Privada
31323942,ASSOCIACAO EDUCACIONAL JOHANN KEPLER,Privada
31323951,CENTRO EDUCACIONAL COOPERAR,Privada
31324515,COLEGIO EQUIPE DE JUIZ DE FORA,Privada
31324663,SIC - ESCOLA PROFISSIONALIZANTE SANTO AGOSTINHO,Privada
31325163,COL CIDADE DE MANHUACU,Privada
31325694,COLEGIO DARWIN DE RAUL SOARES,Privada
31325848,COLEGIO ANGULO,Privada
31325864,COLEGIO SAGRADO CORACAO DE JESUS,Privada
31325872,COLEGIO SAO JOAO NEPOMUCENO,Privada
31326135,EE PADRE LAURO,Pública
31326445,EE PROFESSORA HAYDEE DE SOUZA ABREU,Pública
31326577,COLEGIO REVISAO,Privada
31326917,CENTRO DE EDUCACAO PROFISSIONAL ALPHA LTDA,Privada
31327026,CENTRO EDUCACIONAL RENOVACAO,Privada
31328294,COLEGIO UNIVERSITARIO PROFESSOR CANISIO IGNACIO LUNKES,Privada
31329282,COLEGIO BATISTA MINEIRO - UNIDADE BURITIS II,Privada
31329576,COLEGIO LOSANGO DE CAMPO BELO,Privada
31329762,COL GENOMA,Privada
31330540,EE HERBERT JOSE DE SOUZA BETINHO,Pública
31330558,EE PROFESSOR IRINEU GUIMARAES,Pública
31330566,EE JOAQUIM ALVES DE CARVALHO,Pública
31330647,EE PROFESSOR RAYMUNDO CANDIDO,Pública
31330671,EE COMENDADOR GOMES,Pública
31330744,EE JOSE RIBEIRO MIRA,Pública
31330761,EE DEPUTADO EMILIO DE VASCONCELOS,Pública
31330841,EE PROFESSORA GERALDA MAGELA LEAO DE MELO,Pública
31331121,COLEGIO TIRADENTES DA PMMG - UNIDADE VESPASIANO,Pública
31331511,ESC PALOMAR PIAGETIANA,Privada
31331619,ATUAL SISTEMA DE ENSINO,Privada
31332721,COL GILDO VILELLA CANCELLA UNIDII,Privada
31332780,COLEGIO INTER ACAO UNIDADE II,Privada
31333212,CENTRO EDUCACIONAL COLEGIO CERP,Privada
31333361,CEFET-MG - UNED TIMOTEO,Pública
31333921,COLEGIO SANTO AGOSTINHO UNIDADE NOVA LIMA,Privada
31334049,COLEGIO CAETANO,Privada
31334073,CEFET-MG - UNED VARGINHA,Pública
31334251,COLEGIO IMPERIO EDUCACIONAL DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31334260,CEFET-MG - UNED NEPOMUCENO,Pública
31338559,ESCOLA FAMILIA AGRICOLA TABOCAL,Privada
31338656,EE MARINHO SILVA,Pública
31338664,EE RUBEM ESTEVES RUFFO,Pública
31338702,EE MESTRE TOMAZ VALERIANO DE ARAUJO,Pública
31338761,EE ALINE DIAS NEVES,Pública
31338788,EE DE ENSINO MEDIO,Pública
31338796,ESCOLA ESTADUAL DYRCE JOSE DA SILVA E SOUZA,Pública
31338869,EE DE ENSINO FUNDAMENTAL E MEDIO,Pública
31339105,EE WASHINGTON MODESTO GONTIJO DE FARIA,Pública
31339156,EE ALIZON THEMOTER COSTA,Pública
31339989,INSTITUTO EDUCACIONAL MARGARIDA REZENDE,Privada
31340030,COL E CURSO MAXIMUS,Privada
31340367,COLEGIO ALFA,Privada
31340391,INSTITUTO EDUCACIONAL MISSAO PAZ,Privada
31341398,COLEGIO EDUC,Privada
31341550,COLEGUIUM - UNIDADE JARDIM CANADA,Privada
31342076,INSTITUTO EDUCACIONAL NOSSA SENHORA DA CONCEICAO,Privada
31342122,INSTITUTO EDUCACIONAL SABER,Privada
31342327,COLEGIO CIDADE PARA DE MINAS,Privada
31342424,EE PROFESSORA HENRIQUETA LISBOA,Pública
31342432,EE PROFESSOR NEIDSON RODRIGUES,Pública
31342440,EE ZILDA ARNS NEUMANN,Pública
31342459,EE PROFESSORA ALAIDE LISBOA DE OLIVEIRA,Pública
31342475,EE ELISA DE OLIVEIRA CAMPOS,Pública
31342483,EE EUSTAQUIO JOSE DA SILVA,Pública
31342530,EE MARIA ZELI DINIZ FONSECA,Pública
31342637,EE NYRCE VILLA VERDE COELHO DE MAGALHAES,Pública
31342645,EE DE ENSINO MEDIO,Pública
31342653,EE JOAO AUGUSTO DA SILVA BARRETO,Pública
31342718,EE SEBASTIAO PECANHA DE OLIVEIRA,Pública
31342734,EE DE ENSINO MEDIO,Pública
31342998,COLEGIO UNIAO DE ENSINO INFANTIL FUNDAMENTAL E MEDIO - COOPEC TC,Privada
31343099,COLEGIO DOM BOSCO,Privada
31343315,CENTRO EDUCACIONAL FAZENDO ACONTECER CEFA,Privada
31343447,COLEGIO JUNQUEIRA - UNIDADE II,Privada
31343668,COLEGIO DARWIN,Privada
31343781,COLEGIO VALE DO SAPUCAI,Privada
31343790,COL TEIXEIRA NETO,Privada
31344176,COLEGIO M2,Privada
31344664,IFMG - CAMPUS FORMIGA,Pública
31344869,COLEGIO ADICAO,Privada
31345385,IFMG - CAMPUS CONGONHAS,Pública
31345407,IFTM - CAMPUS ITUIUTABA,Pública
31345415,IFTM - CAMPUS PARACATU,Pública
31345440,IFNMG - CAMPUS ARINOS,Pública
31345857,ESCOLA SESI ANTONIO QUIRINO DA COSTA,Privada
31346098,EE DE ENSINO MEDIO,Pública
31346128,EE JOAO ALVARO MAIA,Pública
31346136,EE PROFESSORA IZAURA DE OLIVEIRA VILELA,Pública
31346152,EE AVANY VILLENA DINIZ,Pública
31346160,EE PROFESSOR LINDOLFO,Pública
31346209,COLEGIO SOLIDO MEDIO,Privada
31346314,COLEGIO IMP LTDA,Privada
31346381,EE DALILA CERQUEIRA PESSOA,Pública
31346420,COLEGIO SES,Privada
31346799,COLEGIO CRA,Privada
31346934,COLEGIO OMEGA,Privada
31347272,IFNMG - CAMPUS ARACUAI,Pública
31347701,IFMG - CAMPUS GOVERNADOR VALADARES,Pública
31347787,CEFET-MG - UNED CURVELO,Pública
31347914,CAMPUS MURIAE,Pública
31348031,CAMPUS SAO JOAO DELREI,Pública
31348465,EXCELENCIA TECNICOS,Privada
31348503,ESCOLA SESI VITOR VIEIRA DOS SANTOS,Privada
31349259,EE DAVID FERRAZ DE OLIVEIRA,Pública
31349267,EE DE ENSINO MEDIO,Pública
31349305,EE RUTH BRANDAO DE AZEREDO,Pública
31349321,EE FRANCISCO CANDIDO XAVIER,Pública
31349330,EE SEBASTIAO ALVES DA CRUZ,Pública
31349348,COLEGIO PENTAGONO,Privada
31349372,ESCOLA FAMILIA AGRICOLA DE NATALANDIA - EFAN,Privada
31349399,COLEGIO SAO BENEDITO- UNIDADE II,Privada
31349410,IFNMG - CAMPUS PIRAPORA,Pública
31349607,IFNMG - CAMPUS MONTES CLAROS,Pública
31349658,IFNMG - CAMPUS ALMENARA,Pública
31349720,FIBONACCI COLEGIO,Privada
31350133,ESCOLA FAMILIA AGRICOLA DE VEREDINHA,Privada
31350567,COLEGIO BATISTA DE MANTENA,Privada
31350664,COLEGIO BERNOULLI,Privada
31350885,ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM,Privada
31351040,EE EPHIGENIA DE JESUS WERNECK,Pública
31351059,EE PROFESSORA MARIA DO CARMO ALMEIDA,Pública
31351075,EE ABELARDO DUARTE PASSOS,Pública
31351393,COLEGIO BRILHO DO SABER,Privada
31351512,ESCOLA TIRADENTES,Privada
31351598,COLEGIO DIAMANTE,Privada
31351725,COLEGUIUM - UNIDADE OURO PRETO INTEGRAL,Privada
31352195,COLEGIO GABARITO,Privada
31353205,EE NEUSA PIMENTEL BARBOSA,Pública
31353469,EE MAURO FACCIO GONCALVES,Pública
31353485,EE PROFESSORA PAULINA DE MELO PORTO,Pública
31353787,EE VINICIUS DE MORAES,Pública
31353868,EE MONTE SINAI,Pública
31353906,COLEGIO SANTA MARIA MINAS - UNIDADE BETIM,Privada
31353990,SISTEMA EDUCACIONAL BATISTA CASTRO,Privada
31354163,COLEGIO ABNARA DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31354600,COLEGIO BATISTA MINEIRO - UNIDADE ALPHAVILLE NOVA LIMA,Privada
31354848,COLEGIO LOSANGO DE LAVRAS,Privada
31354910,CENTRO EDUCACIONAL CAVE,Privada
31355356,INSTITUTO DE EDUCACAO ALFA I,Privada
31355402,IFMG - CAMPUS SABARA,Pública
31356719,EE PROFESSORA SELMA BASTOS,Pública
31356727,EE PRESIDENTE ITAMAR FRANCO,Pública
31356778,EE DE ENSINO MEDIO,Pública
31356808,EE JOAO RAMOS FILHO,Pública
31356816,COLEGIO APOGEU - UNIDADE II DE ENSINO FUNDAMENTAL ANOS FINAIS E ENSINO MEDIO,Privada
31356832,EE PROFESSOR TULIO BENTO,Pública
31356905,EE PROFESSORA MARIA DO CARMO DE CARVALHO E SOUZA,Pública
31356999,COLEGIO DIAMANTE - UNIDADE IV,Privada
31357081,ESCOLA SESI RINALDO CAMPOS SOARES,Privada
31357120,COL CHROMOS ELDORADO,Privada
31357138,COLEGIO ATENAS - UNIDADE II,Privada
31357154,COLEGIO ALPHA,Privada
31357251,CENTRO EDUCATIVO VIDA NOVA LTDA,Privada
31358150,IFMG - CAMPUS SANTA LUZIA,Pública
31358266,COLEGIO FENIX DE ENSINO FUNDAMENTAL E ENSINO MEDIO,Privada
31358428,COLEGUIUM - UNIDADE ALIPIO DE MELO,Privada
31358436,CEMA - CENTRO EDUCACIONAL MOURA ALMEIDA,Privada
31358541,COLEGUIUM - UNIDADE CARLOS PRATES,Privada
31359017,IFMG - CAMPUS AVANCADO DE IPATINGA,Pública
31359610,COLEGUIUM - UNIDADE CONCEICAO DO MATO DENTRO,Privada
31359831,INSTITUTO MENINADA CRESCER,Privada
31360147,COLEGIO GENOMA,Privada
31360171,IEC - UNIDADE OITIS,Pública
31361224,EE ESCRITORA CAROLINA MARIA DE JESUS,Pública
31361305,EE DE ENSINO MEDIO,Pública
31361313,COLEGIO TRAVESSIA,Privada
31361445,EE GABRIEL PASSOS,Pública
31361496,COLEGIO AUGE,Privada
31361500,COLEGIO PROFESSOR ROBERTO HERBSTER GUSMAO,Privada
31361674,EE DE ENSINO FUNDAMENTAL E MEDIO,Pública
31362280,COLEGIO TIRADENTES PMMG,Pública
31362298,COLEGIO TIRADENTES PMMG,Pública
31362417,COLEGIO COPBH - UNIDADE II,Privada
31362514,COLEGIO UNIVERSO,Privada
31362735,COLEGIO SAO FRANCISCO - UNIDADE II,Privada
31363294,COL CHROMOS CENTRO,Privada
31364517,COLEGIO GENOMA,Privada
31364533,COLEGIO PHD,Privada
31364592,COLEGIO TIRADENTES PMMG - UNIDADE DIVINOPOLIS,Pública
31364860,COLEGUIUM - UNIDADE GUTIERREZ ENSINO FUNDAMENTAL E MEDIO,Privada
31364886,COLEGIO EMPREENDER,Privada
